,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,"Ground Pound, Other Kingdom Trigger",,,,,
TRUE,Dark Side: Found with Dark Side Art 7,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,"Ground Pound, Other Kingdom Trigger",,,,,
TRUE,Dark Side: Found with Dark Side Art 8,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,"Ground Pound, Other Kingdom Trigger",,,,,
TRUE,Dark Side: Found with Dark Side Art 9,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,"Ground Pound, Other Kingdom Trigger",,,,,
TRUE,Dark Side: Found with Dark Side Art 10,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,"Ground Pound, Other Kingdom Trigger",,,,,
TRUE,Darker Side: Long Journey's End,Frog,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Climb,,,,,
FALSE,,,Minimum Jump Height:,,,,,,
,,,Cap Throws that work:,,,,,,
,,,Other Required:,,,,,,
